X,Y,FID,OBJECTID,ID,INV_MOVIMI,F35DOV_TIP,TIPO,SUBTIPO_MO,SUBTIPO,CLAS_MAPA,ETIQUETA_M,ESRI_OID
-8139937.2016,532695.3893,5166,-7.58397098089e+56,11698,34682,67,Caida,15,Caida de roca,Caida,cr,6091
-8140371.0384,532344.4408,5167,-7.58397098089e+56,11700,34683,72,Reptación,8,Reptacion de suelos,Reptación,lr,6092
-8137288.107,539558.911499999,5168,-7.58397098089e+56,11702,34684,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,6093
-8137288.107,539681.8015,5169,-7.58397098089e+56,11703,34685,72,Reptación,8,Reptacion de suelos,Reptación,lr,6094
-8137521.5687,538621.7271,5170,-7.58397098089e+56,11704,34686,72,Reptación,8,Reptacion de suelos,Reptación,lr,6095
-8153673.7176,543610.972,5171,-7.58397098089e+56,11781,34725,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6148
-8136764.9054,538645.001400001,5172,-7.58397098089e+56,11705,34688,72,Reptación,8,Reptacion de suelos,Reptación,lr,6096
-8137265.2246,538580.454,5173,-7.58397098089e+56,11706,34689,72,Reptación,8,Reptacion de suelos,Reptación,lr,6097
-8140861.1534,540605.654899999,5174,-7.58397098089e+56,11707,34690,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6098
-8140805.1844,540066.299400002,5175,-7.58397098089e+56,11708,34691,72,Reptación,8,Reptacion de suelos,Reptación,lr,6099
-8133992.7408,540000.199099999,5176,-7.58397098089e+56,11709,34692,67,Caida,20,Caida de detritos,Caida,cd,6100
-8141351.2684,529396.661800001,5177,-7.58397098089e+56,11710,34693,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,6101
-8135751.898,529971.9353,5178,-7.58397098089e+56,11711,34694,72,Reptación,8,Reptacion de suelos,Reptación,lr,6102
-8130830.958,555854.763099998,5179,-7.58397098089e+56,11712,34695,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6103
-8143677.5365,546777.485100001,5180,-7.58397098089e+56,11714,34696,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6104
-8135206.4325,550133.769299999,5181,-7.58397098089e+56,11715,34697,67,Caida,20,Caida de detritos,Caida,cd,6105
-8136942.3981,549457.782699998,5182,-7.58397098089e+56,11716,34698,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6106
-8144834.95,536402.011500001,5183,-7.58397098089e+56,11718,34699,67,Caida,20,Caida de detritos,Caida,cd,6107
-8146181.9158,533387.981800001,5184,-7.58397098089e+56,11719,34700,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6108
-8146260.1487,533278.445,5185,-7.58397098089e+56,11720,34701,67,Caida,20,Caida de detritos,Caida,cd,6109
-8146059.7736,532392.537,5186,-7.58397098089e+56,11721,34702,67,Caida,20,Caida de detritos,Caida,cd,6110
-8146327.2497,540807.991700001,5187,-7.58397098089e+56,11723,34703,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6111
-8149533.251,538754.545899998,5188,-7.58397098089e+56,11724,34704,67,Caida,20,Caida de detritos,Caida,cd,6112
-8149254.643,538267.6481,5189,-7.58397098089e+56,11725,34705,67,Caida,20,Caida de detritos,Caida,cd,6113
-8148842.7609,536371.600699998,5190,-7.58397098089e+56,11726,34706,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6114
-8143009.9288,527242.992699999,5191,-7.58397098089e+56,11728,34707,67,Caida,20,Caida de detritos,Caida,cd,6115
-8143710.6231,528071.749600001,5192,-7.58397098089e+56,11729,34708,67,Caida,15,Caida de roca,Caida,cr,6116
-8146138.0065,531406.0418,5193,-7.58397098089e+56,11730,34709,67,Caida,20,Caida de detritos,Caida,cd,6117
-8154208.6696,542442.5337,5194,-7.58397098089e+56,11731,34710,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6118
-8585817.8362,178234.565499999,5195,-7.58397098089e+56,11764,34711,67,Caida,23,Caida de Tierras,Caida,ct,6134
-8586360.6733,177575.421500001,5196,-7.58397098089e+56,11765,34712,67,Caida,15,Caida de roca,Caida,cr,6135
-8586044.8043,179107.529100001,5197,-7.58397098089e+56,11766,34713,72,Reptación,8,Reptacion de suelos,Reptación,lr,6136
-8581143.6544,169450.669,5198,-7.58397098089e+56,11768,34714,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,6137
-8596541.3041,173601.1976,5199,-7.58397098089e+56,11769,34715,67,Caida,20,Caida de detritos,Caida,cd,6138
-8594566.002,167633.053199999,5200,-7.58397098089e+56,11770,34716,72,Reptación,8,Reptacion de suelos,Reptación,lr,6139
-8596552.7457,165949.079500001,5201,-7.58397098089e+56,11771,34717,67,Caida,20,Caida de detritos,Caida,cd,6140
-8599993.4457,165315.272399999,5202,-7.58397098089e+56,11772,34718,67,Caida,20,Caida de detritos,Caida,cd,6141
-8601268.9815,165196.491700001,5203,-7.58397098089e+56,11773,34719,67,Caida,20,Caida de detritos,Caida,cd,6142
-8601186.7287,164789.421,5204,-7.58397098089e+56,11774,34720,67,Caida,15,Caida de roca,Caida,cr,6143
-8601863.9223,165296.094300002,5205,-7.58397098089e+56,11775,34721,67,Caida,20,Caida de detritos,Caida,cd,6144
-8601864.2315,165296.094300002,5206,-7.58397098089e+56,11776,34722,67,Caida,20,Caida de detritos,Caida,cd,6145
-8154008.2945,542482.567499999,5207,-7.58397098089e+56,11778,34723,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,6146
-8153473.3425,544717.0484,5208,-7.58397098089e+56,11784,34726,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6149
-8152304.4878,546805.417300001,5209,-7.58397098089e+56,11786,34727,71,Flujo,2,Avalancha de rocas,Avalancha,ad,6150
-8150067.5845,545013.122099999,5210,-7.58397098089e+56,11787,34728,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6151
-8153796.7875,543291.6281,5211,-7.58397098089e+56,11789,34729,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6152
-8153217.6169,543115.0429,5212,-7.58397098089e+56,11792,34730,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6153
-8153250.7035,543491.489399999,5213,-7.58397098089e+56,11793,34731,67,Caida,20,Caida de detritos,Caida,cd,6154
-8155588.722,536752.668299999,5214,-7.58397098089e+56,11794,34732,67,Caida,20,Caida de detritos,Caida,cd,6155
-8400426.3562,487227.855700001,5215,-7.58397098089e+56,11795,34733,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6156
-8397374.3468,490855.4487,5216,-7.58397098089e+56,11796,34734,69,Deslizamiento,81,Deslizamiento traslacional en cuña,Deslizamiento,dtc,6157
-8396103.1401,487960.060400002,5217,-7.58397098089e+56,11797,34735,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6158
-8396791.0636,488995.888300002,5218,-7.58397098089e+56,11798,34736,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6159
-8405152.7962,490764.888799999,5219,-7.58397098089e+56,11799,34737,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6160
-8405187.1198,490730.463599999,5220,-7.58397098089e+56,11800,34738,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6161
-8405224.5355,490799.6241,5221,-7.58397098089e+56,11801,34739,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6162
-8397024.3089,488884.241500001,5222,-7.58397098089e+56,11803,34740,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6163
-8155588.722,538919.949099999,5223,-7.58397098089e+56,11804,34741,67,Caida,15,Caida de roca,Caida,cr,6164
-8155889.5939,538351.4353,5224,-7.58397098089e+56,11806,34742,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6165
-8155622.1179,539441.607700001,5225,-7.58397098089e+56,11807,34743,72,Reptación,8,Reptacion de suelos,Reptación,lr,6166
-8155332.378,539633.700599998,5226,-7.58397098089e+56,11809,34744,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,6167
-8155031.8153,540657.17,5227,-7.58397098089e+56,11810,34745,72,Reptación,8,Reptacion de suelos,Reptación,lr,6168
-8153603.8336,541066.189300001,5228,-7.58397098089e+56,11812,34746,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6169
-8167638.1293,592184.298900001,5229,-7.58397098089e+56,11813,34747,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6170
-8167470.8408,592162.56,5230,-7.58397098089e+56,11814,34748,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6171
-8182715.4266,553943.370499998,5231,-7.58397098089e+56,11815,34749,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6172
-8182947.3423,553720.202,5232,-7.58397098089e+56,11816,34750,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6173
-8166165.929,605176.030099999,5233,-7.58397098089e+56,11817,34751,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6174
-8181187.8758,552003.782900002,5234,-7.58397098089e+56,11818,34752,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6175
-8172371.9906,562004.8946,5235,-7.58397098089e+56,11819,34753,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6176
-8176970.104,559962.3466,5236,-7.58397098089e+56,11821,34754,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6177
-8186630.162,597504.304499999,5237,-7.58397098089e+56,11822,34755,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6178
-8179873.6874,554999.0068,5238,-7.58397098089e+56,11823,34756,71,Flujo,6,Flujo de lodo,Flujo,fl,6179
-8169208.0432,770511.7031,5239,-7.58397098089e+56,11824,34757,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6180
-8151748.1996,538706.445599999,5240,-7.58397098089e+56,11826,34758,69,Deslizamiento,81,Deslizamiento traslacional en cuña,Deslizamiento,dtc,6181
-8152460.9536,539417.091800001,5241,-7.58397098089e+56,11828,34759,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6182
-8176849.5079,599398.860599998,5242,-7.58397098089e+56,11829,34760,72,Reptación,8,Reptacion de suelos,Reptación,lr,6183
-8169904.4086,562414.6527,5243,-7.58397098089e+56,11830,34761,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6184
-8153473.3425,539605.7711,5244,-7.58397098089e+56,11831,34762,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6185
-8153773.9051,540250.635600001,5245,-7.58397098089e+56,11833,34763,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6186
-8163184.1128,545052.536600001,5246,-7.58397098089e+56,11835,34764,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6187
-8154108.4821,541672.584600002,5247,-7.58397098089e+56,11836,34765,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6188
-8152171.2137,542418.947700001,5248,-7.58397098089e+56,11837,34766,67,Caida,15,Caida de roca,Caida,cr,6189
-8158226.6847,531686.6109,5249,-7.58397098089e+56,11838,34767,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6190
-8156935.9971,539325.545400001,5250,-7.58397098089e+56,11841,34768,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6191
-8164778.7645,544091.387,5251,-7.58397098089e+56,11842,34769,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6192
-8162801.9158,545464.062600002,5252,-7.58397098089e+56,11843,34770,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6193
-8156690.4758,535692.634799998,5253,-7.58397098089e+56,11844,34771,67,Caida,15,Caida de roca,Caida,cr,6194
-8156668.2119,532474.1457,5254,-7.58397098089e+56,11845,34772,67,Caida,20,Caida de detritos,Caida,cd,6195
-8153184.5303,545513.718899999,5255,-7.58397098089e+56,11846,34773,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6196
-8149143.6328,547028.875300001,5256,-7.58397098089e+56,11849,34774,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6197
-8406322.2694,507316.098299999,5257,-7.58397098089e+56,11850,34775,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6198
-8403608.2383,506521.6503,5258,-7.58397098089e+56,11851,34776,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6199
-8403747.3876,506332.430799998,5259,-7.58397098089e+56,11854,34777,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6200
-8402426.0872,505954.334,5260,-7.58397098089e+56,11855,34778,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6201
-8401082.2136,504749.827799998,5261,-7.58397098089e+56,11856,34779,71,Flujo,17,Flujo de tierra,Flujo,ft,6202
-8404183.6983,506077.760400001,5262,-7.58397098089e+56,11857,34780,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6203
-8404558.7831,503590.347399998,5263,-7.58397098089e+56,11858,34781,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6204
-8394553.6346,503182.144900002,5264,-7.58397098089e+56,11859,34782,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6205
-8395217.5317,499621.935600001,5265,-7.58397098089e+56,11860,34783,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6206
-8402927.0249,488702.815900002,5266,-7.58397098089e+56,11861,34785,67,Caida,15,Caida de roca,Caida,cr,6207
-8407875.4855,479637.616099998,5267,-7.58397098089e+56,11862,34786,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6208
-8408181.9232,479725.6833,5268,-7.58397098089e+56,11863,34787,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6209
-8408020.2008,479739.327500001,5269,-7.58397098089e+56,11864,34788,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6210
-8407680.0579,480890.721500002,5270,-7.58397098089e+56,11865,34789,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6211
-8407982.785,479871.118299998,5271,-7.58397098089e+56,11866,34790,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6212
-8407599.042,480935.686,5272,-7.58397098089e+56,11867,34791,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6213
-8408005.0489,490600.5165,5273,-7.58397098089e+56,11869,34792,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6214
-8406603.9695,490201.372400001,5274,-7.58397098089e+56,11870,34793,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6215
-8395304.732,497113.009,5275,-7.58397098089e+56,11871,34794,67,Caida,15,Caida de roca,Caida,cr,6216
-8393154.4105,495968.524799999,5276,-7.58397098089e+56,11873,34795,71,Flujo,17,Flujo de tierra,Flujo,ft,6217
-8392106.4611,494174.601100001,5277,-7.58397098089e+56,11874,34796,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6218
-8394095.3694,496035.518599998,5278,-7.58397098089e+56,11875,34797,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6219
-8392294.4674,492810.885400001,5279,-7.58397098089e+56,11876,34798,67,Caida,20,Caida de detritos,Caida,cd,6220
-8392144.4953,490613.232099999,5280,-7.58397098089e+56,11877,34799,68,Volcamiento,10,Volcamiento de roca,Volcamiento,vr,6221
-8391242.189,491232.576099999,5281,-7.58397098089e+56,11878,34800,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6222
-8392019.2609,489498.300500002,5282,-7.58397098089e+56,11879,34801,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6223
-8293444.3057,566915.937199999,5283,-7.58397098089e+56,10617,33962,71,Flujo,5,Flujo de detritos,Flujo,fd,5325
-8391964.838,489404.330499999,5284,-7.58397098089e+56,11880,34802,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6224
-8393783.0563,489276.246300001,5285,-7.58397098089e+56,11881,34803,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6225
-8395128.1668,495416.7588,5286,-7.58397098089e+56,11882,34804,67,Caida,20,Caida de detritos,Caida,cd,6226
-8392000.7076,492326.751600001,5287,-7.58397098089e+56,11884,34805,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6227
-8390863.0843,491981.563700002,5288,-7.58397098089e+56,11885,34806,68,Volcamiento,10,Volcamiento de roca,Volcamiento,vr,6228
-8393698.9483,495038.992,5289,-7.58397098089e+56,11886,34807,67,Caida,20,Caida de detritos,Caida,cd,6229
-8404921.499,494233.219300002,5290,-7.58397098089e+56,11887,34808,71,Flujo,5,Flujo de detritos,Flujo,fd,6230
-8405655.5893,497441.469599999,5291,-7.58397098089e+56,11888,34809,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6231
-8403793.4616,495946.503699999,5292,-7.58397098089e+56,11889,34810,67,Caida,15,Caida de roca,Caida,cr,6232
-8404397.679,494420.239799999,5293,-7.58397098089e+56,11890,34811,67,Caida,15,Caida de roca,Caida,cr,6233
-8403523.821,494765.127700001,5294,-7.58397098089e+56,11891,34812,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6234
-8400704.3457,496953.5867,5295,-7.58397098089e+56,11892,34813,67,Caida,15,Caida de roca,Caida,cr,6235
-8404308.005,497243.276500002,5296,-7.58397098089e+56,11893,34814,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6236
-8404166.0726,494529.412799999,5297,-7.58397098089e+56,11894,34815,68,Volcamiento,10,Volcamiento de roca,Volcamiento,vr,6237
-8179780.6119,552604.059500001,5298,-7.58397098089e+56,11895,34816,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6238
-8288639.9419,521798.116599999,5299,-7.58397098089e+56,11896,34817,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6239
-8178247.8333,458094.3156,5300,-7.58397098089e+56,11899,34818,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6240
-8222706.9537,520779.862500001,5301,-7.58397098089e+56,11901,34819,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,6241
-8151580.9111,543291.6281,5302,-7.58397098089e+56,11902,34820,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6242
-8150746.0149,543053.595100001,5303,-7.58397098089e+56,11904,34821,71,Flujo,16,Avalancha de detritos,Avalancha,ar,6243
-8155811.361,535642.3642,5304,-7.58397098089e+56,11907,34822,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6244
-8311246.5039,386505.228500001,5305,-7.58397098089e+56,11909,34823,67,Caida,15,Caida de roca,Caida,cr,6245
-8164381.7249,561874.517499998,5306,-7.58397098089e+56,11910,34824,72,Reptación,8,Reptacion de suelos,Reptación,lr,6246
-8175192.0844,557156.2645,5307,-7.58397098089e+56,11911,34825,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6247
-8186642.5309,593044.5403,5308,-7.58397098089e+56,11913,34826,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6248
-8155166.0172,537825.1294,5309,-7.58397098089e+56,11914,34827,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6249
-8155277.0275,537248.555599999,5310,-7.58397098089e+56,11917,34828,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6250
-8155644.0725,536109.0748,5311,-7.58397098089e+56,11919,34829,69,Deslizamiento,4,Deslizamiento traslacional,Deslizamiento,dt,6251
-8155510.7984,535951.745900001,5312,-7.58397098089e+56,11920,34830,69,Deslizamiento,3,Deslizamiento rotacional,Deslizamiento rotacional,dr,6252
